Date,Open,High,Low,Close,Adj Close,Volume
2017-11-11,12.145694,12.881285,10.818254,11.713813,11.713813,145891937
2017-11-12,11.707101,12.926180,9.509971,11.135714,11.135714,355460832
2017-11-13,11.019664,13.409966,10.995294,11.978336,11.978336,195809089
2017-11-14,12.092446,13.071908,11.149272,12.302656,12.302656,144103014
2017-11-15,12.269890,12.635432,11.487717,12.147366,12.147366,110275043
2017-11-16,12.235075,12.304451,10.742229,11.083696,11.083696,115312586
2017-11-17,11.063717,11.104318,9.912530,10.378781,10.378781,165603874
2017-11-18,10.077135,11.566059,9.797137,11.108389,11.108389,126670035
2017-11-19,11.103578,11.299518,10.233614,10.554634,10.554634,107046766
2017-11-20,10.555414,10.810058,10.195430,10.557302,10.557302,124779304
2017-11-21,10.641471,10.936286,9.982899,10.053034,10.053034,126672298
2017-11-22,10.183292,11.324291,9.735721,10.931568,10.931568,175775644
2017-11-23,11.005520,12.331523,10.190104,10.611809,10.611809,214694437
2017-11-24,10.672039,12.505820,10.091596,12.476201,12.476201,243370024
2017-11-25,12.469087,12.496960,11.290994,11.702619,11.702619,148277316
2017-11-26,11.866428,12.023640,10.995000,11.827367,11.827367,120331469
2017-11-27,11.827367,11.999001,11.100894,11.873771,11.873771,273527805
2017-11-28,12.044817,12.387424,11.307738,11.361705,11.361705,338213344
2017-11-29,11.370915,11.747154,8.877919,9.347159,9.347159,325142532
2017-11-30,9.482616,11.401639,9.148189,10.991325,10.991325,298018178
2017-12-01,10.931165,11.583674,10.398689,11.471362,11.471362,280810740
2017-12-02,11.478974,14.332509,10.796459,13.411500,13.411500,477166923
2017-12-03,13.417951,16.484112,12.489588,14.877877,14.877877,565484338
2017-12-04,15.004703,16.336548,13.314987,14.778129,14.778129,449404948
2017-12-05,14.758110,20.197985,14.248364,20.197985,20.197985,801749520
2017-12-06,20.100237,22.817432,17.259069,18.812098,18.812098,799267308
2017-12-07,18.303679,19.894936,15.226058,16.789732,16.789732,432408677
2017-12-08,16.785858,17.631641,13.650998,15.809720,15.809720,291956908
2017-12-09,15.794183,17.258942,14.596975,15.399240,15.399240,204601992
2017-12-10,15.540816,17.213554,13.919654,16.304335,16.304335,202601488
2017-12-11,16.444942,18.538284,15.814394,16.769096,16.769096,484823840
2017-12-12,16.352236,17.391487,13.496410,14.903706,14.903706,664620880
2017-12-13,14.903963,18.562439,14.454714,16.878038,16.878038,672845110
2017-12-14,16.842073,23.599009,16.312424,19.845999,19.845999,1030675961
2017-12-15,20.109816,22.702650,16.563780,20.553207,20.553207,846480026
2017-12-16,20.387011,22.607740,18.772829,21.873049,21.873049,887990979
2017-12-17,21.902201,28.474052,21.777779,26.755377,26.755377,1283680892
2017-12-18,26.798494,27.921028,23.295204,27.921028,27.921028,1169749680
2017-12-19,27.675014,32.642139,26.586872,28.140753,28.140753,848969940
2017-12-20,28.100592,28.100592,22.615187,23.899952,23.899952,671949732
2017-12-21,24.269609,29.851776,23.644474,27.158609,27.158609,770078706
2017-12-22,27.373749,29.209747,18.155230,27.324461,27.324461,958856998
2017-12-23,28.117800,46.303936,28.117800,36.977295,36.977295,1539760550
2017-12-24,37.417812,38.685978,28.409559,34.831806,34.831806,971876632
2017-12-25,35.163063,37.416531,31.300249,32.128731,32.128731,495472605
2017-12-26,32.407558,35.193256,27.935932,33.391804,33.391804,669403716
2017-12-27,33.026070,34.021187,29.533024,32.407665,32.407665,388852153
2017-12-28,32.233353,32.924133,27.967003,32.464077,32.464077,349720329
2017-12-29,32.557877,33.216900,29.454288,31.043592,31.043592,367503140
2017-12-30,31.149296,37.412552,27.659645,37.412552,37.412552,582524708
2017-12-31,35.668777,39.162132,33.479855,38.397064,38.397064,635879566
2018-01-01,38.324490,46.871357,36.652332,46.709625,46.709625,732663652
2018-01-02,46.424297,48.669029,37.163616,42.747028,42.747028,803981295
2018-01-03,42.498745,44.719875,39.981529,43.254105,43.254105,547395400
2018-01-04,43.185970,64.799202,43.185970,62.404011,62.404011,1564525205
2018-01-05,60.778938,80.056053,53.936199,57.471088,57.471088,1494543669
2018-01-06,61.100533,75.507095,59.432800,67.355888,67.355888,1033501269
2018-01-07,68.923309,83.708328,63.839806,80.458229,80.458229,1476146304
2018-01-08,80.534859,90.808067,66.839363,87.417236,87.417236,1621366538
2018-01-09,87.481331,90.423805,75.412476,78.198441,78.198441,910485898
2018-01-10,78.834465,80.503120,69.605156,75.625732,75.625732,716405734
2018-01-11,75.306992,82.291199,62.030643,64.337814,64.337814,637392224
2018-01-12,65.574478,72.639969,63.014481,66.879219,66.879219,587104320
2018-01-13,67.000053,81.662399,66.722122,70.038231,70.038231,783545640
2018-01-14,70.369583,73.431923,59.853004,64.289429,64.289429,371708928
2018-01-15,64.042023,65.954468,53.883282,55.741962,55.741962,530388523
2018-01-16,56.001339,56.001339,33.589630,48.420555,48.420555,575376929
2018-01-17,48.125729,49.172611,30.628613,44.628742,44.628742,489242228
2018-01-18,44.872761,52.347557,44.162354,47.526527,47.526527,380210945
2018-01-19,47.203396,57.963051,44.901947,51.879597,51.879597,471229649
2018-01-20,52.375416,77.815727,51.406948,77.815727,77.815727,883836798
2018-01-21,76.305740,76.305740,53.639881,56.661182,56.661182,1448962898
2018-01-22,57.807774,64.778847,46.941772,51.286568,51.286568,792661368
2018-01-23,51.246773,55.005985,45.828564,51.122211,51.122211,481499288
2018-01-24,50.926559,53.124847,48.824738,50.465733,50.465733,410646886
2018-01-25,50.944378,52.865772,45.806992,48.295357,48.295357,398328369
2018-01-26,48.065067,50.025368,43.083252,45.125355,45.125355,357154060
2018-01-27,45.195789,53.803932,43.844547,49.627510,49.627510,948171978
2018-01-28,50.190361,54.411659,47.804512,48.351406,48.351406,574315537
2018-01-29,48.109711,48.410145,43.605968,44.367504,44.367504,331960149
2018-01-30,44.513317,44.513317,35.837513,38.002823,38.002823,356515027
2018-01-31,38.136169,39.721992,36.030972,39.404076,39.404076,442048415
2018-02-01,39.392197,39.610901,30.730043,33.286598,33.286598,422562151
2018-02-02,33.164608,33.583187,22.544157,31.712086,31.712086,456776774
2018-02-03,32.067501,34.932064,29.072201,33.249943,33.249943,373584280
2018-02-04,33.253403,33.711346,25.871586,27.851868,27.851868,331595298
2018-02-05,27.581730,27.992847,19.682114,21.900780,21.900780,278793632
2018-02-06,22.041929,28.161369,17.491905,27.300920,27.300920,391989150
2018-02-07,27.337194,28.499689,23.980936,24.215073,24.215073,334320329
2018-02-08,24.134928,27.834906,24.134928,26.428333,26.428333,339834368
2018-02-09,26.489281,28.324087,25.233456,28.000381,28.000381,196083227
2018-02-10,28.020264,30.890535,25.746681,27.014694,27.014694,223575066
2018-02-11,27.004526,28.029657,24.340658,26.775541,26.775541,163681603
2018-02-12,26.864588,33.401630,26.676586,31.510424,31.510424,491431557
2018-02-13,31.423531,40.152683,31.011818,36.676971,36.676971,1945998432
2018-02-14,36.255814,37.682476,34.144993,36.422176,36.422176,766133945
2018-02-15,36.421661,37.026768,33.845535,36.113888,36.113888,465692293
2018-02-16,35.893593,42.822449,35.628708,41.089703,41.089703,602902678
2018-02-17,41.392338,43.933800,40.891716,43.200565,43.200565,516421506
2018-02-18,43.468895,50.194374,37.718452,48.935528,48.935528,1024422432
2018-02-19,48.826511,56.268265,45.642521,49.745018,49.745018,1924951600
2018-02-20,49.545677,52.989799,45.278011,45.390202,45.390202,756462280
2018-02-21,45.094357,47.617474,40.414528,42.357750,42.357750,456804360
2018-02-22,42.430649,46.435356,38.004036,39.106937,39.106937,368912654
2018-02-23,39.060871,43.782040,37.177456,43.658978,43.658978,446612454
2018-02-24,43.738880,46.480675,40.016823,42.116982,42.116982,361179986
2018-02-25,41.797043,45.278809,41.199345,43.718761,43.718761,374842038
2018-02-26,43.526989,45.225018,41.547348,44.778042,44.778042,266402564
2018-02-27,44.804855,47.720535,43.820175,46.992050,46.992050,352256184
2018-02-28,47.004124,48.186035,43.100590,43.126343,43.126343,322333804
2018-03-01,43.181503,44.405430,42.350658,43.245098,43.245098,260373893
2018-03-02,43.153660,43.945168,42.172493,42.565308,42.565308,245387838
2018-03-03,42.526897,43.653595,40.126125,40.997917,40.997917,231352690
2018-03-04,41.031303,41.741508,37.471622,38.657661,38.657661,276706897
2018-03-05,38.746868,39.544289,37.498825,38.149704,38.149704,294578962
2018-03-06,37.951523,37.951523,34.334843,34.645493,34.645493,208893760
2018-03-07,34.643223,36.829147,29.551579,33.806873,33.806873,348004845
2018-03-08,33.568474,34.053661,30.058321,31.666073,31.666073,221157720
2018-03-09,31.601297,32.052765,28.085358,31.314711,31.314711,222197906
2018-03-10,31.173010,33.296764,30.349436,30.457273,30.457273,162260155
2018-03-11,30.324366,33.646721,29.099915,33.440681,33.440681,164582986
2018-03-12,33.275730,36.625183,32.245674,33.152664,33.152664,358246436
2018-03-13,32.977676,36.681885,32.800018,36.565086,36.565086,274155969
2018-03-14,36.718006,37.444778,27.992104,28.759171,28.759171,342831413
2018-03-15,28.696093,28.823093,25.719309,27.274511,27.274511,549793181
2018-03-16,27.161575,28.727266,27.032656,27.578812,27.578812,667416078
2018-03-17,27.551130,27.551130,23.830376,24.293489,24.293489,606946990
2018-03-18,24.194134,24.713585,18.466276,24.259504,24.259504,633054654
2018-03-19,24.114208,25.102425,23.032106,24.887007,24.887007,586558733
2018-03-20,25.263397,26.208696,23.528410,25.551439,25.551439,580384577
2018-03-21,25.600101,29.720634,25.443613,29.028088,29.028088,835714012
2018-03-22,28.977579,29.769829,25.435091,27.295910,27.295910,697924080
2018-03-23,27.334774,27.819378,24.691015,26.585917,26.585917,639854161
2018-03-24,26.923943,28.154015,26.116631,27.232143,27.232143,584807654
2018-03-25,26.664284,27.166449,25.588345,26.388704,26.388704,557898786
2018-03-26,26.365311,26.845100,22.489557,24.080370,24.080370,590920511
2018-03-27,24.063000,24.136957,21.852570,22.250067,22.250067,432141931
2018-03-28,22.315527,23.440149,21.841921,22.891560,22.891560,549396920
2018-03-29,22.980034,23.083817,17.947508,18.241282,18.241282,576139508
2018-03-30,18.260426,19.930758,17.497988,18.718735,18.718735,496891523
2018-03-31,18.671726,19.423876,18.135935,18.241934,18.241934,478520085
2018-04-01,18.236464,18.529263,15.923758,17.031473,17.031473,518422749
2018-04-02,17.117355,18.171160,16.920918,17.822302,17.822302,501243618
2018-04-03,17.840145,19.384502,17.579405,19.202791,19.202791,565761996
2018-04-04,19.193172,19.526867,17.510490,18.872072,18.872072,580794842
