Date,Open,High,Low,Close,Adj Close,Volume
2017-11-11,2.155669,2.334650,2.077340,2.153727,2.153727,1167302304
2017-11-12,2.147967,2.172056,1.789860,1.836326,1.836326,1107869868
2017-11-13,1.831993,2.092319,1.827171,2.005816,2.005816,735806151
2017-11-14,2.002780,2.428237,1.989767,2.378879,2.378879,1234810860
2017-11-15,2.385177,2.437004,2.261470,2.418092,2.418092,1840756190
2017-11-16,2.413785,2.474289,2.262306,2.431008,2.431008,1344791188
2017-11-17,2.425106,2.434860,2.264614,2.312523,2.312523,754954629
2017-11-18,2.307446,2.378241,2.252726,2.378241,2.378241,453727543
2017-11-19,2.371682,2.596824,2.342915,2.377169,2.377169,1156963467
2017-11-20,2.380614,2.589694,2.351678,2.481486,2.481486,893506989
2017-11-21,2.481871,2.535378,2.356341,2.443504,2.443504,591177825
2017-11-22,2.443588,2.743943,2.436887,2.743943,2.743943,899059278
2017-11-23,2.768236,2.850249,2.604472,2.616756,2.616756,1420984660
2017-11-24,2.610404,2.663188,2.520106,2.599307,2.599307,729341793
2017-11-25,2.604908,2.841820,2.589374,2.822147,2.822147,678304229
2017-11-26,2.830114,3.176028,2.830114,3.162098,3.162098,1977847879
2017-11-27,3.160132,4.001092,3.136573,3.858247,3.858247,2946522195
2017-11-28,3.667002,5.473131,3.641807,5.243152,5.243152,9182731085
2017-11-29,5.276891,6.434814,3.886270,4.145704,4.145704,14937887765
2017-11-30,4.218400,5.094960,4.121648,4.698703,4.698703,4299842352
2017-12-01,4.654205,5.900046,4.612519,5.798359,5.798359,6584793740
2017-12-02,5.817757,6.355493,5.802455,6.052077,6.052077,5340854119
2017-12-03,6.033711,6.251438,5.602074,5.743667,5.743667,3600290198
2017-12-04,5.772774,6.283136,5.637440,6.283136,6.283136,2412368742
2017-12-05,6.259358,8.210481,6.048443,7.948705,7.948705,9828882835
2017-12-06,7.822579,10.838396,7.190855,9.782651,9.782651,24818199196
2017-12-07,9.890723,11.429589,8.495346,8.589450,8.589450,20165509164
2017-12-08,8.901985,9.397276,7.739229,8.849153,8.849153,12149500440
2017-12-09,9.048107,9.523186,8.027869,8.711315,8.711315,6583482990
2017-12-10,8.900277,8.900277,6.703268,7.688886,7.688886,5869838772
2017-12-11,7.623707,9.780143,7.591407,9.327918,9.327918,7564213800
2017-12-12,9.216915,10.446196,8.774501,10.074993,10.074993,8748547315
2017-12-13,9.979810,10.492660,9.042404,9.625092,9.625092,6904012900
2017-12-14,9.592029,13.497180,9.503668,12.152387,12.152387,18117580065
2017-12-15,12.773687,13.165970,10.549348,12.548878,12.548878,16672871517
2017-12-16,12.562654,15.161909,12.195148,14.872249,14.872249,15003463597
2017-12-17,15.035435,19.264441,14.606807,17.082407,17.082407,27124738758
2017-12-18,17.501810,17.862148,16.522396,17.737368,17.737368,12950487686
2017-12-19,17.720291,19.281088,15.755403,16.929056,16.929056,13613762938
2017-12-20,16.961273,17.002357,13.686844,16.180468,16.180468,16065902403
2017-12-21,16.213036,17.990662,15.407822,16.463371,16.463371,12745799220
2017-12-22,16.546968,17.679113,10.338039,13.872055,13.872055,14687671102
2017-12-23,14.134176,16.863626,13.681241,14.989798,14.989798,7432969220
2017-12-24,15.157120,15.182212,12.688638,14.367045,14.367045,4549293116
2017-12-25,14.500698,15.011561,13.616335,14.626989,14.626989,4591904317
2017-12-26,14.635823,14.912575,13.518894,14.474193,14.474193,6196465316
2017-12-27,14.489755,14.964078,13.902524,14.695550,14.695550,5033237634
2017-12-28,14.605605,14.637940,12.850832,14.322464,14.322464,4864540378
2017-12-29,14.337456,21.431561,14.267108,20.613323,20.613323,24758380400
2017-12-30,20.200472,24.917955,18.450445,20.629986,20.629986,34335180323
2017-12-31,20.288111,23.253397,19.624788,23.027056,23.027056,11729911440
2018-01-01,23.005735,33.339787,23.005735,30.564510,30.564510,42622264138
2018-01-02,31.638578,37.672710,30.102230,35.834400,35.834400,42934521657
2018-01-03,35.704582,58.419621,35.695194,56.910416,56.910416,96092646016
2018-01-04,56.667336,59.515858,42.949860,45.901150,45.901150,56565331889
2018-01-05,46.877876,50.179028,36.573643,41.969551,41.969551,46066813490
2018-01-06,41.991589,49.936146,38.903622,44.960819,44.960819,27876727073
2018-01-07,44.947205,47.164066,41.866196,44.308517,44.308517,22010784303
2018-01-08,44.074638,44.074638,35.280216,39.943130,39.943130,15831068220
2018-01-09,39.860809,41.227066,36.171841,37.285599,37.285599,13263329450
2018-01-10,37.470989,37.470989,30.748165,36.068085,36.068085,15842589289
2018-01-11,35.861958,39.043228,27.908752,35.541462,35.541462,21070312059
2018-01-12,35.588459,45.530602,34.053200,43.118256,43.118256,25082313600
2018-01-13,43.365852,45.875694,40.909874,42.711468,42.711468,12032039309
2018-01-14,42.751793,42.751793,37.067287,40.122440,40.122440,7406856000
2018-01-15,39.782055,42.588474,38.051254,38.059700,38.059700,21946641604
2018-01-16,38.113434,38.113434,20.701283,28.241020,28.241020,29837557902
2018-01-17,28.288836,32.176739,19.491673,30.482706,30.482706,31096080809
2018-01-18,30.631865,36.392132,28.948496,32.538136,32.538136,30144921931
2018-01-19,32.145016,34.181606,30.734606,32.307728,32.307728,13228291011
2018-01-20,32.545010,34.938450,32.047401,34.123089,34.123089,13020109149
2018-01-21,34.102024,34.102024,28.407112,29.619946,29.619946,10318864851
2018-01-22,29.733801,33.781857,27.658092,31.067270,31.067270,28269583982
2018-01-23,30.345491,33.045593,27.730894,30.994295,30.994295,13198226760
2018-01-24,31.015459,37.550922,30.189770,36.090439,36.090439,42602152822
2018-01-25,36.144478,41.302406,35.399902,38.630150,38.630150,39842109360
2018-01-26,38.243374,41.013489,35.130775,40.298042,40.298042,50070531114
2018-01-27,40.144138,40.649837,38.783169,38.972286,38.972286,13789158901
2018-01-28,39.153782,40.687725,39.124027,40.330143,40.330143,12371357700
2018-01-29,40.214508,40.214508,37.111362,37.472504,37.472504,7535860130
2018-01-30,37.570942,37.570942,30.294868,31.180786,31.180786,11391905731
2018-01-31,31.122391,35.296215,28.052313,34.298702,34.298702,18343552712
2018-02-01,34.364594,34.500313,27.490927,29.199427,29.199427,11028876302
2018-02-02,29.111916,29.111916,18.311914,25.973410,25.973410,25441790080
2018-02-03,26.029514,30.692833,22.133198,27.575191,27.575191,18104217367
2018-02-04,27.313196,29.975588,23.520370,24.188051,24.188051,14863528960
2018-02-05,24.570206,27.263229,20.049177,21.239342,21.239342,21772584423
2018-02-06,21.595007,24.026657,17.131762,23.806065,23.806065,33261056486
2018-02-07,23.686975,24.470556,21.626616,21.988375,21.988375,12103840560
2018-02-08,22.168652,24.039450,22.168652,23.373594,23.373594,7807891920
2018-02-09,23.190111,25.897594,22.458635,25.804714,25.804714,9279823055
2018-02-10,25.635630,29.205214,24.767876,26.177114,26.177114,14640631855
2018-02-11,26.161608,26.161608,23.022461,23.806122,23.806122,5519837721
2018-02-12,24.074806,25.830999,24.074806,25.428360,25.428360,3929467800
2018-02-13,25.477848,27.992605,24.061916,26.386057,26.386057,12606206014
2018-02-14,26.338373,29.326370,25.837597,29.091951,29.091951,12346555242
2018-02-15,28.974016,29.638260,28.403763,28.977694,28.977694,6781412380
2018-02-16,28.865246,29.282513,28.366501,29.257851,29.257851,3423298208
2018-02-17,29.235817,31.043594,29.009821,30.775780,30.775780,6728047920
2018-02-18,30.825886,31.231239,28.393309,28.933632,28.933632,4782796480
2018-02-19,28.936073,29.663013,28.843437,29.096352,29.096352,3662669296
2018-02-20,29.090763,29.253160,25.895578,26.088442,26.088442,6799003700
2018-02-21,25.921711,28.075308,24.632948,25.710373,25.710373,8565847200
2018-02-22,25.524137,26.570192,23.317526,23.808062,23.808062,4519384927
2018-02-23,23.657787,25.280870,22.909916,24.714430,24.714430,3676836300
2018-02-24,24.759850,25.032366,22.396294,22.979048,22.979048,2247555070
2018-02-25,22.939320,23.741016,21.785721,23.117439,23.117439,2734791360
2018-02-26,23.207050,24.082935,22.408285,23.610136,23.610136,2754605456
2018-02-27,23.613569,24.177591,23.018082,23.500731,23.500731,2475414251
2018-02-28,23.394213,23.743530,21.771324,21.771324,21.771324,2540257200
2018-03-01,21.784494,22.668255,20.968798,22.130060,22.130060,3041325996
2018-03-02,22.089428,22.227303,20.792210,20.874178,20.874178,2502635901
2018-03-03,20.803358,22.834455,20.434727,22.834455,22.834455,3444855191
2018-03-04,23.086361,23.722876,22.327772,23.601456,23.601456,6514003228
2018-03-05,23.721899,25.926373,22.889055,22.889055,22.889055,6406010714
2018-03-06,22.870979,23.833342,21.756310,21.928736,21.928736,2864530195
2018-03-07,21.922440,22.657246,19.483166,21.348911,21.348911,4047180917
2018-03-08,21.397175,22.186049,19.950104,20.307163,20.307163,3074874810
2018-03-09,20.261530,20.535145,17.407244,20.308258,20.308258,3701342656
2018-03-10,20.553045,20.863928,18.889359,19.058084,19.058084,1430243584
2018-03-11,19.006445,19.971523,18.236336,19.810612,19.810612,1694676368
2018-03-12,19.816080,20.303473,18.608717,18.958891,18.958891,1913219136
2018-03-13,18.854012,19.562588,18.303684,18.819016,18.819016,1609233295
2018-03-14,18.926474,19.309931,15.605294,16.122507,16.122507,3185635989
2018-03-15,16.133205,16.244778,14.095593,15.637762,15.637762,3532234824
2018-03-16,15.659400,15.695595,14.785874,14.944815,14.944815,1543710366
2018-03-17,14.963400,15.226178,13.060265,13.433381,13.433381,2144456964
2018-03-18,13.412457,14.479363,10.326167,14.326336,14.326336,5939204230
2018-03-19,14.449473,16.317238,13.837816,16.317238,16.317238,6118054368
2018-03-20,16.301977,18.391747,15.351180,17.479553,17.479553,5746867368
2018-03-21,17.655804,17.720644,16.278229,16.594627,16.594627,6124057224
2018-03-22,16.629429,16.900406,14.889217,15.833101,15.833101,3500895720
2018-03-23,15.818844,15.818844,14.622469,15.344832,15.344832,3244912758
2018-03-24,15.448670,15.970654,15.208179,15.297722,15.297722,2456685864
2018-03-25,15.144369,15.773181,14.969963,15.592081,15.592081,2048663448
2018-03-26,15.546985,15.974745,14.081367,14.834770,14.834770,2878416366
2018-03-27,14.815584,14.880222,13.296852,14.029183,14.029183,2447802902
2018-03-28,14.019832,14.724399,13.967685,14.284203,14.284203,1414901640
2018-03-29,14.282574,14.428119,12.231108,12.424225,12.424225,2887797786
2018-03-30,12.408794,12.980134,11.389953,12.288405,12.288405,2459009370
2018-03-31,12.308330,14.374986,12.308330,13.463316,13.463316,5397352309
2018-04-01,13.524845,13.893822,12.415696,13.450554,13.450554,2804645805
2018-04-02,13.486299,15.197901,13.327887,14.644055,14.644055,4571143724
2018-04-03,14.716599,15.594721,14.656493,15.317558,15.317558,4972391139
2018-04-04,15.190048,15.375140,13.162795,13.275184,13.275184,3803675784
2018-04-05,13.471345,13.603311,12.459302,12.842348,12.842348,3029506720
2018-04-06,12.832031,12.952967,12.285177,12.550139,12.550139,1951254996
2018-04-07,12.565071,13.357290,12.522484,13.104686,13.104686,1768557132
2018-04-08,13.101960,13.495375,13.067033,13.397995,13.397995,1231779096
2018-04-09,13.420132,13.869773,12.524763,12.816778,12.816778,2382645285
2018-04-10,12.823988,13.073720,12.752216,12.945399,12.945399,1743067528
2018-04-11,12.957218,13.864404,12.918255,13.856051,13.856051,2612881980
2018-04-12,13.785640,15.814994,13.540578,15.805593,15.805593,6742901760
2018-04-13,15.739791,17.433647,15.200942,16.070421,16.070421,7346301750
2018-04-14,16.008305,16.907644,15.829650,16.356087,16.356087,2920250700
2018-04-15,16.376381,19.339773,16.376381,18.969610,18.969610,8464947750
2018-04-16,18.937965,19.683771,17.839468,18.600851,18.600851,5918146956
2018-04-17,18.639540,20.846918,18.305241,19.714266,19.714266,7371785850
2018-04-18,19.723196,23.239063,19.723196,23.099957,23.099957,10407477824
2018-04-19,23.309046,24.789032,22.944359,24.112663,24.112663,11316065200
2018-04-20,24.141050,26.350779,23.534348,25.895123,25.895123,11272668400
2018-04-21,25.918159,26.356007,23.064079,24.868891,24.868891,7929899400
2018-04-22,24.838703,25.371349,24.198814,24.370802,24.370802,4254104680
2018-04-23,24.356371,24.884567,24.298313,24.753956,24.753956,3810398640
2018-04-24,24.787415,27.059793,24.669874,26.604486,26.604486,7986924000
2018-04-25,26.420361,26.453760,22.059174,22.717081,22.717081,8746742840
2018-04-26,22.846754,25.958281,22.148148,25.888741,25.888741,10213920934
2018-04-27,25.814125,28.397301,25.645187,26.050173,26.050173,11835064437
2018-04-28,26.007673,29.029703,26.007673,28.570229,28.570229,7043807670
2018-04-29,28.638636,30.741713,28.287203,30.534355,30.534355,10437053757
