Date,Open,High,Low,Close,Adj Close,Volume
2017-11-11,0.132034,0.149717,0.123185,0.130532,0.130532,113929654
2017-11-12,0.130697,0.130697,0.109752,0.116156,0.116156,141681949
2017-11-13,0.116989,0.140468,0.115381,0.138176,0.138176,189037084
2017-11-14,0.138136,0.167833,0.134997,0.162525,0.162525,264242160
2017-11-15,0.159857,0.163505,0.142795,0.151555,0.151555,326825996
2017-11-16,0.151628,0.152564,0.119015,0.144237,0.144237,331833161
2017-11-17,0.142789,0.142902,0.126736,0.128982,0.128982,371890355
2017-11-18,0.128718,0.132793,0.123888,0.131840,0.131840,371195398
2017-11-19,0.131338,0.137345,0.126844,0.130124,0.130124,278858445
2017-11-20,0.129542,0.142214,0.129542,0.138898,0.138898,254469374
2017-11-21,0.139836,0.142716,0.130373,0.139044,0.139044,221694522
2017-11-22,0.139190,0.164724,0.137653,0.149358,0.149358,267246885
2017-11-23,0.149944,0.157548,0.131877,0.135887,0.135887,284193059
2017-11-24,0.135928,0.139626,0.127396,0.130950,0.130950,271903075
2017-11-25,0.131097,0.136407,0.128883,0.132440,0.132440,304257476
2017-11-26,0.132546,0.141612,0.127472,0.138274,0.138274,403921706
2017-11-27,0.139081,0.144068,0.129573,0.132917,0.132917,412983757
2017-11-28,0.132920,0.153972,0.128336,0.148636,0.148636,390586644
2017-11-29,0.148774,0.167827,0.124528,0.133093,0.133093,505318671
2017-11-30,0.134504,0.148295,0.130909,0.144681,0.144681,267943416
2017-12-01,0.144500,0.144859,0.132624,0.136638,0.136638,406030456
2017-12-02,0.136135,0.142692,0.131082,0.133716,0.133716,371589212
2017-12-03,0.134180,0.142183,0.131183,0.136502,0.136502,468420012
2017-12-04,0.136992,0.139758,0.131936,0.138005,0.138005,672492701
2017-12-05,0.137664,0.140654,0.132425,0.134168,0.134168,563057352
2017-12-06,0.133073,0.263034,0.133073,0.197098,0.197098,2149464444
2017-12-07,0.202191,0.374681,0.191896,0.275966,0.275966,2854539768
2017-12-08,0.278312,0.305012,0.237455,0.283309,0.283309,1392913032
2017-12-09,0.286314,0.308766,0.277531,0.288392,0.288392,1129546635
2017-12-10,0.287032,0.298516,0.224931,0.284166,0.284166,1169821044
2017-12-11,0.285965,0.339866,0.282591,0.339866,0.339866,1295828820
2017-12-12,0.333139,0.494272,0.316116,0.490293,0.490293,3136222040
2017-12-13,0.490329,1.166158,0.439385,1.060847,1.060847,11234860066
2017-12-14,1.059861,1.291387,0.971635,1.137998,1.137998,12403917095
2017-12-15,1.120609,1.181041,0.937899,1.181041,1.181041,8951219700
